-1.289229,1.464172,9.631884
-1.428088,1.594412,9.700676
-1.299618,1.557706,9.677734
-1.425794,1.538206,9.809649
-1.488685,1.487571,9.683142
-1.547382,1.424647,9.744265
-1.581794,1.456764,9.712147
-1.498714,1.451914,9.723258
-1.553118,1.452177,9.715589
-1.490030,1.433824,9.689205
-1.610470,1.369588,9.857824
-1.565572,1.359429,9.694285
-1.459059,1.314529,9.740822
-1.238824,1.378765,9.678883
-1.200086,1.294800,9.722142
-1.431530,1.347794,9.668558
-1.595559,1.241118,9.723618
-1.875442,1.231941,9.755737
-1.822971,1.157743,9.732171
-1.584088,1.296176,9.791296
-1.307647,1.187206,9.826856
-1.226829,1.299257,9.821315
-1.106912,1.340911,9.763765
-1.153941,1.265206,9.801620
-1.399411,1.238823,9.759176
-1.464171,1.225714,9.810174
-1.461353,1.241117,9.735089
-1.366147,1.267500,9.766059
-1.351235,1.304206,9.730499
-1.387286,1.330457,9.738856
-1.347794,1.340912,9.761471
-1.330588,1.335176,9.735089
-1.398428,1.299257,9.760031
-1.387941,1.350089,9.732794
-1.430383,1.213588,9.809648
-1.426941,1.199823,9.767204
-1.477543,1.158857,9.831345
-1.413176,1.249147,9.811940
-1.328294,1.197530,9.803912
-1.365000,1.258029,9.733285
-1.305353,1.180323,9.829148
-1.311088,1.260617,9.808501
-1.320265,1.207853,9.774088
-1.428514,1.291457,9.763371
-1.415470,1.171147,9.715589
-1.453323,1.226206,9.767207
-1.413177,1.331735,9.702971
-1.468628,1.295915,9.794573
-1.373029,1.265206,9.767204
-1.280118,1.295030,9.745411
-1.240200,1.245772,9.770059
-1.274383,1.262912,9.795885
-1.340912,1.181470,9.829148
-1.280117,1.170000,9.674294
-1.385057,1.222372,9.770058
-1.274382,1.239970,9.740824
-1.429236,1.296177,9.769501
-1.377257,1.283657,9.692058
-1.404000,1.259470,9.748853
-1.429235,1.254882,9.763765
-1.408588,1.231941,9.784413
-1.370571,1.288115,9.774515
-1.297324,1.296177,9.793589
-1.252588,1.358118,9.756883
-1.261371,1.290343,9.761144
-1.334029,1.287000,9.825707
-1.319118,1.292735,9.719029
-1.416257,1.266943,9.760030
-1.314529,1.252588,9.685764
-1.383353,1.260618,9.786707
-1.373915,1.241314,9.739972
-1.429236,1.234235,9.822267
-1.412029,1.280118,9.715590
-1.319314,1.363886,9.761143
-1.340912,1.312235,9.797030
-1.377618,1.307647,9.744265
-1.376471,1.332882,9.746558
-1.329343,1.314857,9.782314
-1.420058,1.283559,9.741971
-1.319118,1.282411,9.745412
-1.359429,1.278086,9.799029
-1.360412,1.337471,9.764914
-1.317971,1.258324,9.784411
-1.341600,1.269171,9.817972
-1.336324,1.273235,9.771794
-1.336324,1.313383,9.764914
-1.298143,1.318200,9.778972
-1.343206,1.347794,9.704118
-1.266353,1.300765,9.702971
-1.401771,1.310400,9.809058
-1.402853,1.222765,9.769501
-1.383353,1.245705,9.808502
-1.307647,1.299618,9.775235
-1.323771,1.252457,9.781201
-1.304206,1.265206,9.741970
-1.376471,1.183765,9.791296
-1.390629,1.246886,9.741084
-1.433823,1.145912,9.849795
-1.373030,1.171147,9.761472
-1.358315,1.221257,9.846945
-1.205559,1.235383,9.748854
-1.284706,1.243412,9.803914
-1.281265,1.226206,9.774089
-1.360543,1.221257,9.773401
-1.292736,1.277823,9.701823
-1.376471,1.280118,9.722469
-1.338257,1.251342,9.705429
-1.440706,1.217029,9.841766
-1.376470,1.259470,9.784412
-1.297029,1.185600,9.835802
-1.355824,1.267500,9.816530
-1.317971,1.266353,9.785561
-1.299257,1.317086,9.794574
-1.292735,1.323706,9.764914
-1.288147,1.320265,9.794736
-1.317086,1.337143,9.771171
-1.262912,1.356971,9.799324
-1.289294,1.423500,9.770648
-1.305943,1.321543,9.715458
-1.287000,1.405147,9.818823
-1.292736,1.397118,9.842914
-1.312236,1.447589,9.772942
-1.232400,1.429628,9.719913
-1.253735,1.449883,9.787853
-1.174588,1.410883,9.725911
-1.271400,1.424057,9.744429
-1.195235,1.436118,9.771794
-1.291588,1.401706,9.744265
-1.332686,1.485343,9.747772
-1.295029,1.418912,9.825707
-1.283559,1.453324,9.739676
-1.242428,1.399543,9.745544
-1.290441,1.432677,9.758030
-1.256029,1.424647,9.741971
-1.262486,1.496486,9.746657
-1.259471,1.457912,9.751148
-1.340912,1.496912,9.748853
-1.353857,1.498714,9.753342
-1.402853,1.491176,9.758030
-1.312236,1.477412,9.708705
-1.392857,1.438543,9.776744
-1.313383,1.524441,9.715589
-1.354676,1.488882,9.717881
-1.353529,1.511823,9.700675
-1.348286,1.514314,9.737742
-1.309941,1.484294,9.737383
-1.292735,1.490030,9.777531
-1.276972,1.581172,9.709885
-1.377617,1.547382,9.721322
-1.451029,1.579500,9.762619
-1.340486,1.604571,9.731058
-1.316823,1.494618,9.713294
-1.322559,1.609324,9.693794
-1.248000,1.506088,9.743117
-1.298143,1.619057,9.712115
-1.300765,1.539353,9.755735
-1.326000,1.670117,9.702971
-1.127657,1.680343,9.667542
-1.058735,1.792853,9.729353
-1.187206,1.898382,9.672000
-1.045200,1.833000,9.743314
-0.899294,1.822676,9.657086
-0.785735,1.782530,9.761471
-0.589457,1.794000,9.714342
-0.790324,1.726323,9.659380
-1.152794,1.790559,9.714440
-1.351629,1.717114,9.721028
-1.368441,1.675852,9.706410
-1.307647,1.689618,9.678881
-1.303714,1.770600,9.628542
-1.405147,1.734353,9.702970
-1.438412,1.695353,9.642178
-1.427400,1.683686,9.709885
-1.476265,1.704530,9.713293
-1.381059,1.648323,9.732794
-1.386172,1.772828,9.697628
-1.283559,1.657500,9.733941
-1.402853,1.616205,9.743117
-1.366114,1.679228,9.727714
-1.287000,1.663235,9.707558
-1.275530,1.639147,9.747706
-1.277824,1.737794,9.677733
-1.346057,1.634657,9.745543
-1.417765,1.644883,9.719028
-1.456765,1.530177,9.704117
-1.508743,1.599000,9.715457
-1.351235,1.562294,9.723616
-1.303059,1.680441,9.705264
-1.349400,1.588971,9.694283
-1.408588,1.750412,9.624970
-1.408588,1.688471,9.714440
-1.516543,1.723800,9.677571
-1.545088,1.835294,9.745411
-0.977294,2.106000,9.580235
-0.587228,2.048058,9.722142
-0.726088,2.048647,9.614647
-0.766235,2.018824,9.678883
-0.842400,2.034685,9.667541
-0.983029,2.034882,9.716735
-0.985324,2.072735,9.685765
-1.120971,2.022429,9.617397
-1.220471,2.085353,9.524027
-1.220471,2.061264,9.652498
-1.178914,2.124943,9.677573
-1.024323,2.124353,9.655941
-0.953206,2.147294,9.592850
-0.928200,2.091514,9.563913
-0.859147,2.119765,9.590556
-1.048411,2.126647,9.701821
-1.330458,2.022429,9.668655
-1.429235,1.945412,9.644469
-1.190647,2.147294,9.584822
-0.985028,2.093742,9.687599
-1.088559,2.050941,9.627264
-1.230794,2.038323,9.681176
-1.209000,2.079257,9.631884
-1.305353,1.991294,9.641028
-1.252589,2.063559,9.588262
-1.190058,2.249743,9.672000
-0.997941,2.209235,9.576792
-1.125265,2.128941,9.626115
-1.181143,2.112686,9.627428
-1.275530,2.072735,9.706411
-1.277823,2.084206,9.678883
-1.377257,2.106000,9.653056
-1.230794,2.079617,9.623821
-1.211294,2.124353,9.642177
-1.084200,2.155028,9.575057
-1.220471,2.175970,9.675441
-1.195235,2.115176,9.673146
-1.291588,2.180558,9.670852
-1.127657,2.137200,9.673113
-1.111500,2.229882,9.650204
-1.053000,2.065852,9.621530
-1.051886,2.220772,9.627428
-0.916500,2.162205,9.636438
-0.976147,2.141559,9.678883
-1.053000,2.188457,9.684256
-1.095441,2.184000,9.696088
-1.188353,2.111735,9.597438
-1.289228,2.087057,9.628543
-1.257176,2.120911,9.616940
-1.122971,2.266587,9.622673
-0.944914,2.151685,9.600683
-1.178029,2.044059,9.655942
-1.149353,2.109441,9.641028
-1.006200,2.065886,9.583970
-0.743294,2.142706,9.653646
-0.964677,2.106000,9.716735
-1.054147,1.922471,9.678882
-1.272514,1.851942,9.704313
-1.104618,1.719441,9.680028
-1.027765,1.851353,9.758030
-1.048543,1.839685,9.646369
-1.109206,1.791706,9.699530
-1.053000,1.850206,9.694942
-1.038514,1.796229,9.774514
-0.947471,1.714852,9.647911
-0.948618,1.674706,9.744265
-0.833486,1.690372,9.783429
-0.831618,1.562294,9.787853
-0.947471,1.682735,9.659383
-0.871372,1.509857,9.689831
-1.075941,1.547383,9.762618
-1.282412,1.414323,9.754588
-1.430743,1.387286,9.820201
-1.407441,1.330588,9.823413
-1.352382,1.383353,9.803912
-1.192285,1.412914,9.746658
-1.106912,1.385647,9.732795
-1.074794,1.441853,9.752295
-1.228500,1.456764,9.815384
-1.250229,1.487571,9.765599
-1.248000,1.539353,9.750001
-1.218176,1.473971,9.760323
-1.221257,1.480886,9.746656
-1.083970,1.610471,9.690352
-1.058735,1.646029,9.795883
-0.995057,1.652486,9.685369
-1.059882,1.626529,9.708706
-1.149353,1.587529,9.680031
-1.100914,1.578943,9.811287
-0.992206,1.560001,9.654793
-1.148206,1.545088,9.791295
-1.131000,1.568914,9.736629
-1.194088,1.487736,9.705263
-1.231941,1.545089,9.730500
-1.308172,1.419600,9.796801
-1.434970,1.426942,9.725913
-1.426941,1.465941,9.774088
-1.420714,1.507628,9.724372
-1.316823,1.485441,9.755735
-1.186059,1.576059,9.622674
-1.159676,1.578353,9.658233
-1.076400,1.617943,9.683144
-1.053000,1.609324,9.706410
-1.117235,1.623089,9.647911
-1.126543,1.523229,9.784543
-1.209000,1.555412,9.753441
-1.290441,1.522147,9.721324
-1.234629,1.397315,9.658628
-1.436118,1.323706,9.801619
