-0.505886,3.840942,8.995630
-0.485206,3.895411,9.095032
-0.559765,3.833471,9.104207
-0.585000,3.825344,9.162774
-0.588441,3.826588,9.131737
-0.576971,3.894265,9.181060
-0.527647,3.823147,9.182206
-0.558257,3.765172,9.133801
-0.516177,3.774970,9.195971
-0.627441,3.716471,9.062913
-0.666441,3.724500,9.245296
-0.450171,3.712800,9.188404
-0.589588,3.700412,9.199411
-0.527647,3.653382,9.128296
-0.533743,3.699429,9.215147
-0.548294,3.721060,9.226942
-0.595324,3.632735,9.282001
-0.644647,3.550148,9.184499
-0.459086,3.527829,9.227400
-0.293647,3.571941,9.178764
-0.411794,3.732530,9.009004
-0.518471,3.707295,9.262503
-0.546000,3.689400,9.387856
-0.583853,3.722206,9.310677
-0.776559,3.903442,9.111087
-0.615086,4.487227,9.048001
-0.495529,4.786677,8.934442
-0.712324,5.371676,8.379267
-0.909618,5.392323,8.083324
-1.207885,5.419885,7.902513
-1.287000,5.672205,7.754117
-1.306500,5.673354,7.400824
-1.131000,5.821029,7.309714
-1.600147,6.292763,7.521263
-1.924765,6.623119,8.036295
-2.053236,7.204678,8.282910
-2.432486,6.924172,7.254000
-1.960323,4.886470,6.944293
-2.697882,3.209470,7.578618
-0.265200,3.126685,8.207828
-0.219088,4.428794,9.739678
1.853648,4.739648,9.187941
5.069999,6.678178,10.570148
3.340628,7.245084,12.982545
2.388177,5.193882,12.310237
0.610235,1.998177,7.693324
1.548529,-0.041294,3.495089
1.963372,-3.127801,5.568087
-1.295029,-0.144529,12.973237
-0.886677,2.673794,17.469709
-2.626370,8.909828,15.914231
0.231706,10.330408,10.426765
-0.040147,5.643529,4.567587
-3.066088,1.454471,1.359264
-1.274743,-1.648028,3.663771
-0.722647,1.855940,6.679322
-0.992206,1.198677,5.328088
1.714886,4.449343,13.553055
2.552206,7.467353,12.273533
3.632735,7.474235,16.492414
2.769000,5.246647,12.666972
1.483114,2.128286,4.834885
1.295029,-1.416617,2.999559
2.164500,-3.827735,2.244794
-2.006828,-0.503657,13.320172
-2.383588,8.814001,20.736530
0.582706,10.733030,19.370377
-1.165412,6.985589,5.847706
-0.354343,-0.227314,0.179400
-1.875441,-2.196618,0.213353
-3.577676,2.528118,6.444178
0.885857,1.081972,5.575888
0.212206,3.245029,14.600910
0.449647,7.289558,10.274206
3.359735,9.590559,18.252005
3.238114,6.168686,11.764627
-0.061941,1.368440,5.009207
2.608412,-2.864206,2.810293
1.638000,-4.309501,3.498530
-2.159485,1.354971,14.241683
-5.449677,9.795881,24.966890
-0.234000,11.720648,12.976677
-2.465914,6.700200,4.128428
0.225971,-0.821294,0.668735
-1.951147,-1.136735,-0.528794
-4.231501,0.720353,6.416648
-0.921515,2.529428,9.817971
2.046353,3.717618,9.564179
1.979825,8.272587,14.877354
0.683647,9.558442,19.432322
1.699286,2.628600,8.596715
1.015147,0.256941,2.178264
3.175058,-3.570794,1.724029
-0.485829,-3.221400,8.018400
-2.023412,8.445793,19.717939
-8.055792,10.817913,26.450027
-0.649235,7.484561,2.676088
-2.362285,-0.182743,-0.854657
0.417529,-1.639147,-5.104413
-4.138588,2.732294,13.599532
-3.153429,4.692535,3.721714
0.167143,-1.215686,5.758629
-0.264970,9.581383,19.486235
0.049323,9.636442,16.224009
-1.198677,2.579735,6.951175
0.461314,-0.504771,2.819143
2.126647,-2.969736,3.245029
0.698559,-2.315911,11.652971
-8.524285,8.907599,18.373453
-8.436622,7.728883,21.674826
-0.947470,9.050294,3.398736
-2.038324,-0.205323,-0.749029
-0.248486,-3.426428,-5.786485
-2.382441,0.478324,4.310647
-10.525409,11.104674,21.542904
2.735571,-2.420228,2.668714
-2.799971,7.688734,17.354998
-1.234236,6.343236,13.616734
-2.209629,5.473371,7.892485
-0.323471,1.210147,1.128706
0.258088,-4.519412,3.263382
-0.597618,0.953206,17.381382
-8.361601,6.585428,18.547291
-5.984207,6.868588,17.057913
-3.833471,10.312058,8.824324
-3.862114,4.279972,1.935514
-0.422117,-1.412029,-4.696059
2.287235,-1.890353,1.002530
-3.883942,6.203294,15.391233
-6.556457,4.703402,10.326082
