-1.203428,1.779514,9.824658
-1.266353,1.651765,9.751148
-1.582941,1.609324,9.660529
-1.644686,1.515428,9.888173
-1.766470,1.382206,9.683469
-1.703382,1.529030,9.571056
-1.865314,1.504286,9.846943
-1.877735,1.514117,9.766060
-1.898383,1.393676,9.634147
-1.766470,1.386794,9.722469
-1.856400,1.326000,9.732172
-1.734353,1.321412,9.717882
-1.944265,1.413177,9.831443
-1.895400,1.239086,9.795686
-1.781382,1.209000,9.688057
-2.039471,1.212441,9.819971
-2.083714,0.969428,9.796801
-1.990146,1.026618,9.870444
-2.081912,1.173441,9.916326
-1.821857,1.106486,9.743314
-1.774500,1.077088,9.840617
-1.850206,0.950912,9.767205
-1.821529,0.978441,9.865852
-1.791771,0.942686,9.774514
-1.600147,1.011706,9.861267
-1.537059,1.072500,9.847503
-1.360543,1.083086,9.897089
-1.268647,0.991059,9.888795
-1.328294,1.071353,9.888797
-1.447457,0.918172,9.901545
-1.418912,0.972706,9.860119
-1.251441,1.018588,9.839472
-1.369588,1.153941,9.886499
-1.425171,1.110943,9.968402
-1.289294,1.043824,9.892237
-1.335177,1.139029,9.800472
-1.400657,1.171115,9.911571
-1.346647,1.109206,9.872737
-1.287000,1.102324,9.852090
-1.266943,1.184486,9.846946
-1.369589,1.233088,9.823413
-1.368441,1.198676,9.925499
-1.348285,1.162200,9.832458
-1.412030,1.198676,9.793591
-1.511823,1.299618,9.826855
-1.464794,1.183764,9.856678
-1.432971,1.168885,9.784542
-1.410882,1.235382,9.800469
-1.494618,1.307647,9.894531
-1.544400,1.264714,9.797915
-1.527882,1.237677,9.777529
-1.632265,1.275530,9.912881
-1.615714,1.231286,9.873688
-1.417765,1.221618,9.713294
-1.531324,1.243412,9.787854
-1.694829,1.230171,9.861427
-1.679294,1.199824,9.818825
-1.607029,1.214735,9.706412
-1.658057,1.292572,9.760033
-1.666676,1.223912,9.798179
-1.631118,1.236529,9.751147
-1.710428,1.292571,9.700972
-1.679294,1.284706,9.832588
-1.682735,1.315677,9.704119
-1.831886,1.469742,9.626313
-1.782529,1.440706,9.793589
-1.909853,1.400559,9.683472
-1.884257,1.489800,9.643029
-1.974088,1.586382,9.677734
-1.940823,1.494618,9.806206
-2.034686,1.525457,9.636341
-1.923617,1.471676,9.598586
-2.068147,1.534765,9.658233
-1.985657,1.438543,9.747771
-1.922471,1.432676,9.678881
-1.937382,1.517559,9.699529
-1.928829,1.582285,9.744431
-1.944265,1.463647,9.639882
-1.970647,1.555412,9.655939
-1.990114,1.664742,9.629655
-1.982117,1.608177,9.706412
-1.998176,1.464794,9.699530
-2.120486,1.476428,9.631884
-2.112882,1.361559,9.740825
-2.102559,1.436118,9.702971
-2.160600,1.473086,9.640799
-2.157618,1.454471,9.744267
-2.250529,1.441853,9.732792
-2.235257,1.400657,9.696515
-2.223000,1.449883,9.831442
-2.217264,1.340912,9.709851
-2.169514,1.400657,9.593998
-2.252823,1.434970,9.727058
-2.192029,1.376471,9.614648
-2.100429,1.425171,9.680913
-2.017676,1.607029,9.642177
-2.091088,1.720588,9.723615
-1.995686,1.843029,9.638570
-2.015382,1.889206,9.636440
-2.140411,1.959176,9.551556
-2.434715,1.980086,9.619626
-2.140411,2.069294,9.596291
-2.072735,2.040617,9.490764
-1.996800,2.070343,9.571712
-2.099118,1.863971,9.702971
-1.989000,1.959176,9.498796
-2.111572,1.885371,9.469199
-2.318206,1.833000,9.701822
-2.311324,1.763029,9.564175
-2.070343,1.770600,9.587312
-1.986706,1.807765,9.525174
-2.041765,1.741235,9.627263
-1.991228,1.838571,9.657511
-1.930500,1.659794,9.602029
-1.929353,1.808911,9.642174
-1.868657,1.808486,9.644142
-1.838735,1.807765,9.653647
-1.960324,1.763029,9.573352
-1.902086,1.859743,9.695398
-1.899529,1.741235,9.669705
-1.941970,1.752706,9.614647
-1.981201,1.798457,9.669770
-1.939676,1.712559,9.677734
-2.018824,1.689618,9.657086
-1.836343,1.760571,9.643026
-1.767618,1.816941,9.630706
-1.666676,1.822676,9.728205
-1.536600,1.689257,9.725487
-1.540500,1.634559,9.674294
-1.717147,1.678147,9.614646
-1.953343,1.615714,9.586198
-1.968353,1.791705,9.689205
-1.915588,1.897236,9.610059
-1.989000,1.954457,9.651942
-2.216118,1.962617,9.580234
-2.320500,2.011941,9.486178
-2.346686,1.922143,9.635227
-2.298706,1.945412,9.387528
-2.288743,2.119371,9.572826
-2.314765,2.251676,9.546972
-2.158765,2.085353,9.575646
-1.946657,2.251972,9.433543
-2.049794,2.203500,9.572204
-2.253971,2.243647,9.490762
-2.396829,2.129400,9.385630
-2.431765,2.397353,9.450619
-2.306735,2.474206,9.374910
-2.133529,2.369824,9.387527
-2.170629,2.347800,9.504855
-2.291824,2.177117,9.556147
-2.268882,2.148441,9.517147
-2.322172,2.072571,9.598454
-2.122059,1.997029,9.522881
-1.846765,2.174823,9.516000
-1.684800,2.272028,9.635229
-1.950000,2.029147,9.611206
-2.156470,1.963765,9.620382
-2.000143,2.032457,9.577285
-1.979823,2.096823,9.677733
-2.053236,2.170235,9.661675
-2.045828,2.103772,9.585084
-1.929353,2.159912,9.635293
-1.720588,2.340000,9.614647
-1.644685,2.497115,9.568370
-1.475118,2.414559,9.692645
-1.448735,2.351471,9.540086
-1.456372,2.354486,9.567253
-1.714853,2.372118,9.588264
-1.710264,2.198912,9.689206
-1.817400,2.056972,9.554998
-1.923618,2.127794,9.618087
-2.089941,2.303294,9.690353
-1.917686,2.295429,9.519341
-1.570324,2.468471,9.574498
-1.709117,2.586617,9.486176
-1.584515,2.520515,9.621858
-1.492323,2.409971,9.568764
-1.478559,2.450118,9.579085
-1.712657,2.343343,9.606256
-1.894942,2.197765,9.698380
-1.760735,1.979824,9.670854
-1.669200,2.093743,9.600686
-1.677001,2.233323,9.541235
-1.649471,2.365235,9.566471
-1.574486,2.618572,9.454712
-1.399412,2.547618,9.525176
-1.623088,2.663471,9.439145
-1.584514,2.698800,9.411255
-1.449882,2.700177,9.443733
-1.461353,2.799971,9.421941
-1.458600,2.938372,9.441343
-1.727471,2.891736,9.348526
-2.067000,2.715089,9.389824
-2.326628,2.634172,9.507085
-2.575147,2.564823,9.322150
-2.547617,2.634794,9.354266
-2.469257,2.613000,9.329914
-2.360647,2.555647,9.379503
-2.328530,2.544176,9.331322
-2.403514,2.514943,9.409025
-2.602677,2.409970,9.382941
-2.468470,2.370970,9.412767
-2.327743,2.259772,9.407911
-2.275765,2.276912,9.506822
-2.343441,2.330824,9.441444
-2.128942,2.245941,9.474707
-2.237485,2.173971,9.588429
-2.429471,2.204647,9.496498
-2.396206,2.235617,9.623821
-2.189571,2.172857,9.461400
-2.226441,2.272324,9.576792
-2.298706,2.117471,9.532056
-2.345571,2.118257,9.441344
-2.358353,2.280353,9.462086
-2.275764,2.374412,9.498792
-2.061429,2.261999,9.577283
-2.102559,2.244794,9.424235
-2.295429,2.293200,9.514887
-2.312471,2.239059,9.501086
-2.270029,2.134676,9.432263
-2.424883,2.226441,9.463233
-2.380113,2.146114,9.490369
-2.081912,2.259705,9.474705
-2.083059,2.296412,9.395558
-2.323286,2.379001,9.502629
-2.314764,2.311324,9.424234
-2.244794,2.422589,9.502233
-2.200714,2.347800,9.427971
-2.329676,2.372118,9.490763
-2.358353,2.344588,9.385237
-2.521628,2.337772,9.474770
-2.279206,2.344588,9.518292
-2.073882,2.354912,9.540085
-2.204057,2.311029,9.424628
-2.149588,2.047500,9.558441
-1.905265,1.806618,9.621529
-2.074800,1.914343,9.589540
-2.032588,1.737794,9.660528
-2.175971,1.460206,9.674293
-2.155028,1.302600,9.719914
-2.281500,1.298470,9.731647
